1.332268383173,2.155785987865,2.412503866028,1.813291882335,2.422132027727,2.774363852008,3.013529398091,1.621375674907
1751.304891415,3229.505601913,4871.558442577,6563.86068389,6584.206514785,7475.726435602,10944.21346491,91.59100178495
413.585260163,447.7858604206,481.9694640897,517.612156626,558.1531471353,590.5645383549,636.9745525589,464.1839462236
29.49735745381,25.41092888266,31.85033967427,32.9448223739,28.83427374052,31.32906717196,38.39559512572,18.36751269218
2.405732767,38.55265011386,90.08096291334,43.73675026492,162.8419579331,68.8767373483,90.57605231055,13114.67139753
719.0918685288,646.4522047713,590.7221535903,625.3904121815,688.3067273894,723.3045315462,776.8713743478,685.312138961
19853.66366831,11.55362772774,15.01038370111,13.36712143698,27.643472642,15.13333041131,17.52758685661,42.09255383924
1.96210732321,313.1185954184,40.11382447379,170.6820720504,153.399545858,262.5268938691,80.32412605151,158.0552070886
749.3060598769,790.1900743175,647.3641531403,774.2176030594,738.255304224,771.263541419,825.7507205902,791.3168924262
9.651740748525,31.74972984432,14.11328979792,17.50066934052,20.43508515717,16.0274043264,15.57893503728,17.27183549922
2.673778022254,157.4512551081,125.7368598634,238.4742904276,76.80976105005,0.0,145.9221688511,137.2563348323
685.7154177098,849.1385040932,848.8777095066,815.8525978172,822.9899185662,500.0,846.0991021515,840.847130689
7.391948016444,17.03808237153,17.01926024402,28.87357322785,27.1773794019,1000.0,13.80351341941,23.29794522526
6.968334095772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.0170250762,500.0,500.0,500.0,500.0,500.0,500.0,500.0
11.26363772195,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
